raw_tag,canonical_id,brick_class,equipment_type,equipment_id,point_role,subsystem,zone_id,unit,param_key,description
datacenter/west/ahu3/fltr/dp,datacenter/west/ahu3/fltr/dp,Filter_Differential_Pressure_Sensor,Air_Handling_Unit,Building_Main,sensor,hvac,unassigned,kPa,none,Standard Filter_Differential_Pressure_Sensor point for Building_Main in unassigned
FACILITY_A_Z5_CM_PARAM,FACILITY_A_Z5_CM_PARAM,Thermal_Capacitance_Mass_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_5,kJ/K,C_m,Standard Thermal_Capacitance_Mass_Parameter point for Building_Main in zone_5
Tower-North-Solar-Irrad,Tower-North-Solar-Irrad,Solar_Radiance_Sensor,Building,Building_Main,sensor,environment,unassigned,W/m2,none,Standard Solar_Radiance_Sensor point for Building_Main in unassigned
hq_chlr2_chw_ret_t,hq_chlr2_chw_ret_t,Chilled_Water_Return_Temperature_Sensor,Chiller,Chiller_2,sensor,hvac,unassigned,deg_C,none,Standard Chilled_Water_Return_Temperature_Sensor point for Chiller_2 in unassigned
CAMPUS ENG NORTH OCCUPANCY COUNT,CAMPUS ENG NORTH OCCUPANCY COUNT,Occupancy_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_2,count,none,Standard Occupancy_Sensor point for Building_Main in zone_2
TOWER/NORTH/SOUTH/TEMP/SP,TOWER/NORTH/SOUTH/TEMP/SP,Zone_Air_Temperature_Setpoint,Variable_Air_Volume_Box,Building_Main,setpoint,hvac,zone_3,deg_C,none,Standard Zone_Air_Temperature_Setpoint point for Building_Main in zone_3
BLDG1/AHU2/SUPPLY/TEMP,BLDG1/AHU2/SUPPLY/TEMP,Supply_Air_Temperature_Sensor,Air_Handling_Unit,Building_Main,sensor,hvac,unassigned,deg_C,none,Standard Supply_Air_Temperature_Sensor point for Building_Main in unassigned
campus_eng_solar_ghi_sens,campus_eng_solar_ghi_sens,Solar_Radiance_Sensor,Building,Building_Main,sensor,environment,unassigned,W/m2,none,Standard Solar_Radiance_Sensor point for Building_Main in unassigned
HospitalMainZone5RextParam,HospitalMainZone5RextParam,Envelope_Thermal_Resistance_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_5,K/kW,R_ext,Standard Envelope_Thermal_Resistance_Parameter point for Building_Main in zone_5
BLDG1.CHLR1.ELEC.KW,BLDG1.CHLR1.ELEC.KW,Electric_Power_Sensor,Chiller,Chiller_1,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Chiller_1 in unassigned
CampusEngZone3AreaSqm,CampusEngZone3AreaSqm,Floor_Area_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_3,m2,floor_area_sqm,Standard Floor_Area_Parameter point for Building_Main in zone_3
TOWER/NORTH/CHLR1/ELEC/KW,TOWER/NORTH/CHLR1/ELEC/KW,Electric_Power_Sensor,Chiller,Chiller_1,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Chiller_1 in unassigned
HospitalMainAhu2SupplyTemp,HospitalMainAhu2SupplyTemp,Supply_Air_Temperature_Sensor,Air_Handling_Unit,Building_Main,sensor,hvac,unassigned,deg_C,none,Standard Supply_Air_Temperature_Sensor point for Building_Main in unassigned
TowerNorthAhu3FltrDp,TowerNorthAhu3FltrDp,Filter_Differential_Pressure_Sensor,Air_Handling_Unit,Building_Main,sensor,hvac,unassigned,kPa,none,Standard Filter_Differential_Pressure_Sensor point for Building_Main in unassigned
Campus Eng Oat,Campus Eng Oat,Outside_Air_Temperature_Sensor,Building,Building_Main,sensor,environment,unassigned,deg_C,none,Standard Outside_Air_Temperature_Sensor point for Building_Main in unassigned
Hospital Main Chlr2 Power Kw,Hospital Main Chlr2 Power Kw,Electric_Power_Sensor,Chiller,Chiller_2,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Chiller_2 in unassigned
Bldg1Ahu3Sat,Bldg1Ahu3Sat,Supply_Air_Temperature_Sensor,Air_Handling_Unit,Building_Main,sensor,hvac,unassigned,deg_C,none,Standard Supply_Air_Temperature_Sensor point for Building_Main in unassigned
DatacenterWestBldgTotalPwrKw,DatacenterWestBldgTotalPwrKw,Electric_Power_Sensor,Building,Building_Main,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Building_Main in unassigned
Bldg1VavEastDatSp,Bldg1VavEastDatSp,Discharge_Air_Temperature_Setpoint,Variable_Air_Volume_Box,Building_Main,setpoint,hvac,zone_4,deg_C,none,Standard Discharge_Air_Temperature_Setpoint point for Building_Main in zone_4
TOWER/NORTH/ZN1/CO2/PPM,TOWER/NORTH/ZN1/CO2/PPM,CO2_Level_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_1,ppm,none,Standard CO2_Level_Sensor point for Building_Main in zone_1
hospital main perim n room temp,hospital main perim n room temp,Zone_Air_Temperature_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,hvac,zone_2,deg_C,none,Standard Zone_Air_Temperature_Sensor point for Building_Main in zone_2
facility_a_chlr2_chw_ret_t,facility_a_chlr2_chw_ret_t,Chilled_Water_Return_Temperature_Sensor,Chiller,Chiller_2,sensor,hvac,unassigned,deg_C,none,Standard Chilled_Water_Return_Temperature_Sensor point for Chiller_2 in unassigned
TowerNorthSolarIrrad,TowerNorthSolarIrrad,Solar_Radiance_Sensor,Building,Building_Main,sensor,environment,unassigned,W/m2,none,Standard Solar_Radiance_Sensor point for Building_Main in unassigned
Bldg1BldgTotalPwrKw,Bldg1BldgTotalPwrKw,Electric_Power_Sensor,Building,Building_Main,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Building_Main in unassigned
DATACENTER.WEST.Z1.SOLAR.FRAC,DATACENTER.WEST.Z1.SOLAR.FRAC,Solar_Factor_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_1,ratio,solar_factor,Standard Solar_Factor_Parameter point for Building_Main in zone_1
CAMPUS-ENG-Z1-RH-SENS,CAMPUS-ENG-Z1-RH-SENS,Relative_Humidity_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_1,%,none,Standard Relative_Humidity_Sensor point for Building_Main in zone_1
HqAhu1SatSp,HqAhu1SatSp,Supply_Air_Temperature_Setpoint,Air_Handling_Unit,Building_Main,setpoint,hvac,unassigned,deg_C,none,Standard Supply_Air_Temperature_Setpoint point for Building_Main in unassigned
FacilityACoreRextParam,FacilityACoreRextParam,Envelope_Thermal_Resistance_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_1,K/kW,R_ext,Standard Envelope_Thermal_Resistance_Parameter point for Building_Main in zone_1
Hospital Main Zn3 Area Sqm,Hospital Main Zn3 Area Sqm,Floor_Area_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_3,m2,floor_area_sqm,Standard Floor_Area_Parameter point for Building_Main in zone_3
hospital_main_ahu1_fan_kw,hospital_main_ahu1_fan_kw,Electric_Power_Sensor,Air_Handling_Unit,Building_Main,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Building_Main in unassigned
Datacenter/West/Core/Solar/Frac,Datacenter/West/Core/Solar/Frac,Solar_Factor_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_1,ratio,solar_factor,Standard Solar_Factor_Parameter point for Building_Main in zone_1
datacenter.west.zn5.temp.sp,datacenter.west.zn5.temp.sp,Zone_Air_Temperature_Setpoint,Variable_Air_Volume_Box,Building_Main,setpoint,hvac,zone_5,deg_C,none,Standard Zone_Air_Temperature_Setpoint point for Building_Main in zone_5
tower-north-z2-room-temp,tower-north-z2-room-temp,Zone_Air_Temperature_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,hvac,zone_2,deg_C,none,Standard Zone_Air_Temperature_Sensor point for Building_Main in zone_2
Campus-Eng-Ahu3-Supply-Temp,Campus-Eng-Ahu3-Supply-Temp,Supply_Air_Temperature_Sensor,Air_Handling_Unit,Building_Main,sensor,hvac,unassigned,deg_C,none,Standard Supply_Air_Temperature_Sensor point for Building_Main in unassigned
FacilityAZ4TempSens,FacilityAZ4TempSens,Zone_Air_Temperature_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,hvac,zone_4,deg_C,none,Standard Zone_Air_Temperature_Sensor point for Building_Main in zone_4
HOSPITAL-MAIN-BLDG-TOTAL-PWR-KW,HOSPITAL-MAIN-BLDG-TOTAL-PWR-KW,Electric_Power_Sensor,Building,Building_Main,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Building_Main in unassigned
Hospital.Main.Perim.W.Rat,Hospital.Main.Perim.W.Rat,Zone_Air_Temperature_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,hvac,zone_5,deg_C,none,Standard Zone_Air_Temperature_Sensor point for Building_Main in zone_5
hq/vav/east/dat/sp,hq/vav/east/dat/sp,Discharge_Air_Temperature_Setpoint,Variable_Air_Volume_Box,Building_Main,setpoint,hvac,zone_4,deg_C,none,Standard Discharge_Air_Temperature_Setpoint point for Building_Main in zone_4
DatacenterWestSolarGhiSens,DatacenterWestSolarGhiSens,Solar_Radiance_Sensor,Building,Building_Main,sensor,environment,unassigned,W/m2,none,Standard Solar_Radiance_Sensor point for Building_Main in unassigned
TOWER NORTH CHLR1 ELEC KW,TOWER NORTH CHLR1 ELEC KW,Electric_Power_Sensor,Chiller,Chiller_1,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Chiller_1 in unassigned
TOWER-NORTH-AHU2-SAT-SP,TOWER-NORTH-AHU2-SAT-SP,Supply_Air_Temperature_Setpoint,Air_Handling_Unit,Building_Main,setpoint,hvac,unassigned,deg_C,none,Standard Supply_Air_Temperature_Setpoint point for Building_Main in unassigned
FACILITY.A.AHU3.FLTR.DP,FACILITY.A.AHU3.FLTR.DP,Filter_Differential_Pressure_Sensor,Air_Handling_Unit,Building_Main,sensor,hvac,unassigned,kPa,none,Standard Filter_Differential_Pressure_Sensor point for Building_Main in unassigned
DATACENTER WEST CHLR1 CHW SUP T,DATACENTER WEST CHLR1 CHW SUP T,Chilled_Water_Supply_Temperature_Sensor,Chiller,Chiller_1,sensor,hvac,unassigned,deg_C,none,Standard Chilled_Water_Supply_Temperature_Sensor point for Chiller_1 in unassigned
HOSPITAL MAIN Z04 RM PARAM,HOSPITAL MAIN Z04 RM PARAM,Mass_Thermal_Resistance_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_4,K/kW,R_m,Standard Mass_Thermal_Resistance_Parameter point for Building_Main in zone_4
CampusEngSolarIrrad,CampusEngSolarIrrad,Solar_Radiance_Sensor,Building,Building_Main,sensor,environment,unassigned,W/m2,none,Standard Solar_Radiance_Sensor point for Building_Main in unassigned
hospital/main/ahu3/sat,hospital/main/ahu3/sat,Supply_Air_Temperature_Sensor,Air_Handling_Unit,Building_Main,sensor,hvac,unassigned,deg_C,none,Standard Supply_Air_Temperature_Sensor point for Building_Main in unassigned
bldg1 ahu2 fan stat,bldg1 ahu2 fan stat,Fan_Status,Air_Handling_Unit,Building_Main,status,hvac,unassigned,unknown,none,Standard Fan_Status point for Building_Main in unassigned
HOSPITAL-MAIN-SOLAR-GHI-SENS,HOSPITAL-MAIN-SOLAR-GHI-SENS,Solar_Radiance_Sensor,Building,Building_Main,sensor,environment,unassigned,W/m2,none,Standard Solar_Radiance_Sensor point for Building_Main in unassigned
tower north zn5 rm param,tower north zn5 rm param,Mass_Thermal_Resistance_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_5,K/kW,R_m,Standard Mass_Thermal_Resistance_Parameter point for Building_Main in zone_5
Datacenter/West/Chlr2/Power/Kw,Datacenter/West/Chlr2/Power/Kw,Electric_Power_Sensor,Chiller,Chiller_2,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Chiller_2 in unassigned
Bldg1Floor1Z1Occ,Bldg1Floor1Z1Occ,Occupancy_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_1,count,none,Standard Occupancy_Sensor point for Building_Main in zone_1
CAMPUS.ENG.Z05.CM.PARAM,CAMPUS.ENG.Z05.CM.PARAM,Thermal_Capacitance_Mass_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_5,kJ/K,C_m,Standard Thermal_Capacitance_Mass_Parameter point for Building_Main in zone_5
HqZ5CmParam,HqZ5CmParam,Thermal_Capacitance_Mass_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_5,kJ/K,C_m,Standard Thermal_Capacitance_Mass_Parameter point for Building_Main in zone_5
TOWER/NORTH/AHU3/SUPPLY/TEMP,TOWER/NORTH/AHU3/SUPPLY/TEMP,Supply_Air_Temperature_Sensor,Air_Handling_Unit,Building_Main,sensor,hvac,unassigned,deg_C,none,Standard Supply_Air_Temperature_Sensor point for Building_Main in unassigned
CAMPUS/ENG/CHLR2/POWER/KW,CAMPUS/ENG/CHLR2/POWER/KW,Electric_Power_Sensor,Chiller,Chiller_2,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Chiller_2 in unassigned
TowerNorthSolarGhiSens,TowerNorthSolarGhiSens,Solar_Radiance_Sensor,Building,Building_Main,sensor,environment,unassigned,W/m2,none,Standard Solar_Radiance_Sensor point for Building_Main in unassigned
bldg1.zn2.rh.sens,bldg1.zn2.rh.sens,Relative_Humidity_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_2,%,none,Standard Relative_Humidity_Sensor point for Building_Main in zone_2
DATACENTER WEST FLOOR1 Z1 AREA SQM,DATACENTER WEST FLOOR1 Z1 AREA SQM,Floor_Area_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_1,m2,floor_area_sqm,Standard Floor_Area_Parameter point for Building_Main in zone_1
bldg1.z2.room.temp,bldg1.z2.room.temp,Zone_Air_Temperature_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,hvac,zone_2,deg_C,none,Standard Zone_Air_Temperature_Sensor point for Building_Main in zone_2
CAMPUS/ENG/AHU3/FAN/STAT,CAMPUS/ENG/AHU3/FAN/STAT,Fan_Status,Air_Handling_Unit,Building_Main,status,hvac,unassigned,unknown,none,Standard Fan_Status point for Building_Main in unassigned
datacenter_west_z04_air_temp_sp,datacenter_west_z04_air_temp_sp,Zone_Air_Temperature_Setpoint,Variable_Air_Volume_Box,Building_Main,setpoint,hvac,zone_4,deg_C,none,Standard Zone_Air_Temperature_Setpoint point for Building_Main in zone_4
DatacenterWestSolarIrrad,DatacenterWestSolarIrrad,Solar_Radiance_Sensor,Building,Building_Main,sensor,environment,unassigned,W/m2,none,Standard Solar_Radiance_Sensor point for Building_Main in unassigned
BLDG1/VAV/Z04/DMPR/POS,BLDG1/VAV/Z04/DMPR/POS,Damper_Position_Command,Variable_Air_Volume_Box,Building_Main,command,hvac,zone_4,ratio,none,Standard Damper_Position_Command point for Building_Main in zone_4
TOWER_NORTH_CHLR2_SETPOINT,TOWER_NORTH_CHLR2_SETPOINT,Chilled_Water_Supply_Temperature_Setpoint,Chiller,Chiller_2,setpoint,hvac,unassigned,deg_C,none,Standard Chilled_Water_Supply_Temperature_Setpoint point for Chiller_2 in unassigned
TowerNorthAhu1FltrDp,TowerNorthAhu1FltrDp,Filter_Differential_Pressure_Sensor,Air_Handling_Unit,Building_Main,sensor,hvac,unassigned,kPa,none,Standard Filter_Differential_Pressure_Sensor point for Building_Main in unassigned
datacenter-west-ahu1-fan-kw,datacenter-west-ahu1-fan-kw,Electric_Power_Sensor,Air_Handling_Unit,Building_Main,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Building_Main in unassigned
tower_north_bldg_total_pwr_kw,tower_north_bldg_total_pwr_kw,Electric_Power_Sensor,Building,Building_Main,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Building_Main in unassigned
HQ-CHLR2-ELEC-KW,HQ-CHLR2-ELEC-KW,Electric_Power_Sensor,Chiller,Chiller_2,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Chiller_2 in unassigned
HOSPITAL.MAIN.ZN5.OCC,HOSPITAL.MAIN.ZN5.OCC,Occupancy_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_5,count,none,Standard Occupancy_Sensor point for Building_Main in zone_5
DATACENTER.WEST.CHLR2.POWER.KW,DATACENTER.WEST.CHLR2.POWER.KW,Electric_Power_Sensor,Chiller,Chiller_2,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Chiller_2 in unassigned
HospitalMainChlr1ChwRetT,HospitalMainChlr1ChwRetT,Chilled_Water_Return_Temperature_Sensor,Chiller,Chiller_1,sensor,hvac,unassigned,deg_C,none,Standard Chilled_Water_Return_Temperature_Sensor point for Chiller_1 in unassigned
Bldg1Chlr1PowerKw,Bldg1Chlr1PowerKw,Electric_Power_Sensor,Chiller,Chiller_1,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Chiller_1 in unassigned
HospitalMainChlr2ChwRetT,HospitalMainChlr2ChwRetT,Chilled_Water_Return_Temperature_Sensor,Chiller,Chiller_2,sensor,hvac,unassigned,deg_C,none,Standard Chilled_Water_Return_Temperature_Sensor point for Chiller_2 in unassigned
CAMPUS_ENG_SOLAR_IRRAD,CAMPUS_ENG_SOLAR_IRRAD,Solar_Radiance_Sensor,Building,Building_Main,sensor,environment,unassigned,W/m2,none,Standard Solar_Radiance_Sensor point for Building_Main in unassigned
Tower-North-Solar-Irrad,Tower-North-Solar-Irrad,Solar_Radiance_Sensor,Building,Building_Main,sensor,environment,unassigned,W/m2,none,Standard Solar_Radiance_Sensor point for Building_Main in unassigned
Bldg1 Z01 Rm Param,Bldg1 Z01 Rm Param,Mass_Thermal_Resistance_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_1,K/kW,R_m,Standard Mass_Thermal_Resistance_Parameter point for Building_Main in zone_1
TOWER.NORTH.CHLR2.CHW.RET.T,TOWER.NORTH.CHLR2.CHW.RET.T,Chilled_Water_Return_Temperature_Sensor,Chiller,Chiller_2,sensor,hvac,unassigned,deg_C,none,Standard Chilled_Water_Return_Temperature_Sensor point for Chiller_2 in unassigned
CAMPUS_ENG_SOLAR_IRRAD,CAMPUS_ENG_SOLAR_IRRAD,Solar_Radiance_Sensor,Building,Building_Main,sensor,environment,unassigned,W/m2,none,Standard Solar_Radiance_Sensor point for Building_Main in unassigned
CampusEngZ3Co2Ppm,CampusEngZ3Co2Ppm,CO2_Level_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_3,ppm,none,Standard CO2_Level_Sensor point for Building_Main in zone_3
hospital-main-ahu2-fan-stat,hospital-main-ahu2-fan-stat,Fan_Status,Air_Handling_Unit,Building_Main,status,hvac,unassigned,unknown,none,Standard Fan_Status point for Building_Main in unassigned
HQ.AHU1.FAN.PWR.KW,HQ.AHU1.FAN.PWR.KW,Electric_Power_Sensor,Air_Handling_Unit,Building_Main,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Building_Main in unassigned
tower north ahu3 supply temp,tower north ahu3 supply temp,Supply_Air_Temperature_Sensor,Air_Handling_Unit,Building_Main,sensor,hvac,unassigned,deg_C,none,Standard Supply_Air_Temperature_Sensor point for Building_Main in unassigned
bldg1_ahu3_sat,bldg1_ahu3_sat,Supply_Air_Temperature_Sensor,Air_Handling_Unit,Building_Main,sensor,hvac,unassigned,deg_C,none,Standard Supply_Air_Temperature_Sensor point for Building_Main in unassigned
tower_north_ahu3_fltr_dp,tower_north_ahu3_fltr_dp,Filter_Differential_Pressure_Sensor,Air_Handling_Unit,Building_Main,sensor,hvac,unassigned,kPa,none,Standard Filter_Differential_Pressure_Sensor point for Building_Main in unassigned
FACILITY-A-CHLR1-CHW-SUP-T,FACILITY-A-CHLR1-CHW-SUP-T,Chilled_Water_Supply_Temperature_Sensor,Chiller,Chiller_1,sensor,hvac,unassigned,deg_C,none,Standard Chilled_Water_Supply_Temperature_Sensor point for Chiller_1 in unassigned
FacilityAAhu3SupplyTemp,FacilityAAhu3SupplyTemp,Supply_Air_Temperature_Sensor,Air_Handling_Unit,Building_Main,sensor,hvac,unassigned,deg_C,none,Standard Supply_Air_Temperature_Sensor point for Building_Main in unassigned
TOWER/NORTH/SOLAR/IRRAD,TOWER/NORTH/SOLAR/IRRAD,Solar_Radiance_Sensor,Building,Building_Main,sensor,environment,unassigned,W/m2,none,Standard Solar_Radiance_Sensor point for Building_Main in unassigned
TOWER-NORTH-OAT,TOWER-NORTH-OAT,Outside_Air_Temperature_Sensor,Building,Building_Main,sensor,environment,unassigned,deg_C,none,Standard Outside_Air_Temperature_Sensor point for Building_Main in unassigned
bldg1 bldg total pwr kw,bldg1 bldg total pwr kw,Electric_Power_Sensor,Building,Building_Main,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Building_Main in unassigned
TOWER-NORTH-ZONE-3-OCCUPANCY-COUNT,TOWER-NORTH-ZONE-3-OCCUPANCY-COUNT,Occupancy_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_3,count,none,Standard Occupancy_Sensor point for Building_Main in zone_3
tower/north/south/rm/param,tower/north/south/rm/param,Mass_Thermal_Resistance_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_3,K/kW,R_m,Standard Mass_Thermal_Resistance_Parameter point for Building_Main in zone_3
DatacenterWestVavZn5AirFlow,DatacenterWestVavZn5AirFlow,Air_Flow_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,hvac,zone_5,m3/s,none,Standard Air_Flow_Sensor point for Building_Main in zone_5
HospitalMainZone2CmParam,HospitalMainZone2CmParam,Thermal_Capacitance_Mass_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_2,kJ/K,C_m,Standard Thermal_Capacitance_Mass_Parameter point for Building_Main in zone_2
